gene,full_log2FoldChange,full_pvalue,full_padj,eligible_fold_count,estimable_fold_count,direction_consistency_fraction,median_lodo_log2FoldChange,minimum_lodo_log2FoldChange,maximum_lodo_log2FoldChange,lodo_log2FoldChange_iqr,nominal_significant_fold_fraction,fdr_significant_fold_fraction,largest_effect_change_omitted_datasets,conserved,exclusion_reason
TMEM71,0.417548541575223,7.41666018935356e-07,2.70560178916026e-06,10,10,1.0,0.419854701491743,0.273603228572756,0.904336162052608,0.08449637006260902,1.0,1.0,MMRF_ImmuneAtlas,True,
TMEM91,0.27734093431004,0.0041469210398318,0.0078725052369422,10,10,1.0,0.2618039315141945,0.0372232761463443,0.457162840990034,0.10784067442984924,0.7,0.6,MMRF_ImmuneAtlas,True,
TMIGD2,3.07382630730875,9.61811499412645e-26,4.04348656970816e-24,10,10,1.0,3.1231194537653897,2.43428748145304,3.28457565133094,0.2336060879772348,1.0,1.0,MMRF_ImmuneAtlas,True,
TMLHE-AS1,4.00166388060911,1.89452012360086e-14,2.0918261629981e-13,10,9,1.0,4.10854005050733,3.47462213751483,4.6013312936678,0.20926424811908007,1.0,1.0,DISCO_ref,True,
TMSB15B-AS1,-0.556238606167939,0.0314010028044189,0.0494139644737861,10,9,1.0,-0.563377023715347,-1.56616222538962,-0.187270453631616,0.12935506589375795,0.4444444444444444,0.4444444444444444,GSE194122_BMMC,True,
TMSB4X,0.484314588337748,3.0895504559935e-06,1.00850510501528e-05,10,10,1.0,0.527345744116362,0.172691434101032,0.641520307691152,0.11494517635136975,0.8,0.7,GSE120221_RAW_10x,True,
TMTC2,2.03827748057429,4.02294090092877e-19,8.0971393500161e-18,10,10,1.0,2.103741644068795,0.985394169528313,2.40850118950114,0.16969381413128248,1.0,1.0,GSE194122_BMMC,True,
TNF,-2.06084641386029,1.51429857787188e-21,3.94701924322304e-20,10,10,1.0,-1.9847260745182749,-2.82530711713528,-1.20462682295244,0.13231629841551995,1.0,1.0,MMRF_ImmuneAtlas,True,
TNFRSF10D,1.41484159142573,5.09517418502939e-06,1.60006885702158e-05,10,10,1.0,1.491483104872235,0.495334631677487,1.82326589652225,0.27729239738530764,0.8,0.8,MMRF_ImmuneAtlas,True,
TNFRSF12A,0.684934869609315,0.0009660041089856,0.002074044242233,10,10,1.0,0.68994155199154,0.272288770077931,0.847256161596252,0.10069221079585322,0.8,0.8,MMRF_ImmuneAtlas,True,
TNFRSF18,1.72282390943802,7.994398472647839e-12,5.836806615954229e-11,10,10,1.0,1.79196562081791,0.178378331256419,1.92810217742283,0.15812990051321485,0.8,0.8,MMRF_ImmuneAtlas,True,
TNFRSF21,3.07027337074422,0.0034368886316433,0.006643122149335,10,9,1.0,3.13747857332074,1.97972807661329,3.63204551169819,0.5550494766959599,0.8888888888888888,0.6666666666666666,MMRF_ImmuneAtlas,True,
TNFRSF4,1.13570340506013,5.13904938359315e-08,2.23808391283802e-07,10,10,1.0,1.14612413132867,0.256243645218698,1.30850595370257,0.21540526780682256,0.9,0.9,MMRF_ImmuneAtlas,True,
TNFRSF6B,-1.05515485521696,0.0003353671276544,0.0007739127208777,10,10,1.0,-1.03011113460982,-1.73283780287435,-0.762983907532939,0.27929563797108825,1.0,0.9,MMRF_ImmuneAtlas,True,
TNFSF10,-0.510447867573734,8.78750546744162e-06,2.63120425053263e-05,10,10,1.0,-0.498799742965636,-0.966030944597859,-0.44748552678757,0.08599207510222828,1.0,1.0,MMRF_ImmuneAtlas,True,
TNFSF13B,1.19965956153295,2.34113611810668e-07,9.21082459146426e-07,10,10,1.0,1.25000541993644,0.202802873707777,1.58118113257809,0.37935540465317774,0.9,0.9,MMRF_ImmuneAtlas,True,
TNFSF8,1.24284253062496,5.52862274847681e-19,1.08757397689848e-17,10,10,1.0,1.26284479994456,0.947542999850917,1.36263293372629,0.18381518628092763,1.0,1.0,MMRF_ImmuneAtlas,True,
TNFSF9,0.96492117954248,8.11401949806894e-05,0.0002083664218888,10,10,1.0,0.9700421158296699,0.705924030546147,1.14056016744731,0.045952669599076734,1.0,0.9,NBM_66k,True,
TNIK,0.821682179796881,2.3142040405408402e-17,3.7119832810275097e-16,10,10,1.0,0.903078938580277,0.112623622913037,0.960996074480615,0.12619483383576402,0.9,0.9,GSE194122_BMMC,True,
TNS1,1.29590011675218,0.0077903766296196,0.0140913370472614,10,9,1.0,1.38664956388416,0.629850286795825,1.76357004285551,0.29837028608888017,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
TOGARAM2,-0.363359903270387,0.0248122420125271,0.0400949217641983,10,10,1.0,-0.3520867347072085,-0.979359431792453,-0.0318534166717826,0.17670989075300975,0.6,0.5,GSE194122_BMMC,True,
TOP2A,2.35146972314745,4.00668870441145e-14,4.11969787299741e-13,10,10,1.0,2.027719614805905,1.27669659723041,2.51239248266076,0.5458763247956351,1.0,1.0,NBM_66k,True,
TOR1B,0.34208406170199,5.01239489454099e-06,1.57692302868088e-05,10,10,1.0,0.34665102776698,0.0903195554193109,0.43656542568402,0.048487443514410256,0.9,0.9,MMRF_ImmuneAtlas,True,
TOX,1.69880389202754,1.78466516571858e-43,4.04498239516997e-41,10,10,1.0,1.7233140367176651,0.720645885085737,2.00274904607026,0.1369501708546772,1.0,1.0,GSE194122_BMMC,True,
TOX2,2.05499540048573,1.2814711800569798e-11,9.039660705868759e-11,10,10,1.0,2.069138485753985,1.15785424352593,2.45960291375247,0.18413027674745241,1.0,0.9,MMRF_ImmuneAtlas,True,
TP53I3,1.78569945756231,1.65243215227669e-07,6.65697744189982e-07,10,10,1.0,1.66242736064533,0.700881539456837,1.88153142490831,0.3496723693118,0.9,0.8,NBM_66k,True,
TP53TG5,1.21107674860729,0.0032342387579502,0.0062840427302252,10,7,1.0,1.24938104633043,1.20520752514078,1.32500190932697,0.07053561536849529,0.8571428571428571,0.8571428571428571,GSE194122_BMMC,True,
TPI1,0.777894731995303,5.73061488646534e-26,2.44866355763474e-24,10,10,1.0,0.780640675809525,0.641067057323617,0.889339758524231,0.08204675757905722,1.0,1.0,MMRF_ImmuneAtlas,True,
TPM1,0.451881784182643,0.003806362210877,0.0072843488272033,10,10,1.0,0.463472857633407,0.0103438831725522,0.559225031632832,0.10302094733050626,0.7,0.7,NBM_66k,True,
TPST1,1.97335097508456,2.24883887039492e-10,1.34904453755681e-09,10,10,1.0,1.972315849271985,0.775252335327601,2.23033004166969,0.2401049703702951,0.9,0.9,MMRF_ImmuneAtlas,True,
TPX2,1.73948385440767,2.77996296474282e-10,1.6543318419183e-09,10,10,1.0,1.804086721223285,0.40428979677504,1.86895926635418,0.10020794111387765,0.8,0.8,NBM_66k,True,
TRA2B,-0.466644098686087,7.728832911066201e-10,4.3230049319085905e-09,10,10,1.0,-0.466152734143019,-0.526326040073403,-0.2538945051604,0.03533363248981275,0.9,0.9,MMRF_ImmuneAtlas,True,
TRABD2A,0.448859180017724,0.0002231281357697,0.0005313691054215,10,10,1.0,0.454367869108729,0.276773038121162,0.646573883920842,0.11078202108568691,1.0,0.9,DISCO_ref,True,
TRAF1,0.869170934475324,2.14649689847566e-17,3.45875970404662e-16,10,10,1.0,0.8874368513378685,0.505924621228575,0.932097128500072,0.03514459893548694,1.0,1.0,MMRF_ImmuneAtlas,True,
TRANK1,-0.332491844986509,2.65434354090337e-05,7.39951490841137e-05,10,10,1.0,-0.33610576593674,-0.587710648263718,-0.195983989509156,0.05536157851860274,1.0,0.9,GSE194122_BMMC,True,
TRAPPC5,-1.98122261704374,4.96955341276404e-44,1.36348852319679e-41,10,10,1.0,-1.93744403865373,-2.91229533638137,-1.59468004261424,0.20147392166230493,1.0,1.0,NBM_66k,True,
TRAV13-2,1.03839151827213,2.8232211037459e-05,7.80766663863521e-05,10,10,1.0,1.0342717924689149,0.311927923040436,1.32727491628673,0.31317507330725725,0.9,0.9,MMRF_ImmuneAtlas,True,
TRAV23DV6,1.0282941497576,0.0135674118477159,0.0232348613541862,10,10,1.0,1.03913942065879,0.369780215082106,1.2187886654895,0.14547034909410494,0.8,0.8,MMRF_ImmuneAtlas,True,
TRAV26-2,2.03576218497259,1.32067233560671e-05,3.83546790279543e-05,10,10,1.0,2.03148919096719,0.460552309344822,2.55327663935083,1.4047472691028857,0.6,0.6,NBM_66k,True,
TRAV27,2.06814671659269,4.33396452152754e-05,0.0001164585414985,10,10,1.0,2.104815738563455,0.0531957870713918,2.67292561886835,1.6006356997541729,0.6,0.6,MMRF_ImmuneAtlas,True,
TRAV30,1.05274164151278,0.0099580220696588,0.0175791293766108,10,10,1.0,1.06399049894631,0.0029341027591411,1.62307787087973,0.14687816304518275,0.7,0.7,inhouse_NBM,True,
TRAV4,0.992107442179448,0.0004236190652032,0.0009639427009153,10,10,1.0,0.993871890527946,0.449884550511889,1.16325357780397,0.14807582769703986,0.9,0.9,MMRF_ImmuneAtlas,True,
TRAV5,1.12655449621946,0.0006171864890781,0.001366777046544,10,10,1.0,1.16991899301348,0.652627465567267,1.36914119325657,0.14328517869367996,0.9,0.8,NBM_66k,True,
TRAV8-1,2.52573362899066,4.83536488250748e-07,1.82261439859085e-06,10,10,1.0,2.52365491123836,0.402972316085027,3.26590306921526,0.24354764783859517,0.9,0.9,MMRF_ImmuneAtlas,True,
TRAV8-2,1.01126346928968,2.95236605380687e-05,8.13031391362664e-05,10,10,1.0,1.043417801008135,0.0068674914786671,1.19974746273966,0.16582571255084166,0.9,0.8,MMRF_ImmuneAtlas,True,
TRAV9-2,2.33545283342534,2.59068455354222e-09,1.35458762062343e-08,10,10,1.0,2.3280513977939554,0.935643576483877,2.84271381653199,0.2897286016906677,0.9,0.9,MMRF_ImmuneAtlas,True,
TRBV18,2.18080780332483,8.50073490933684e-07,3.07524851369694e-06,10,10,1.0,2.3127993977553603,0.815595719043681,2.63560404788801,0.19862815569035508,0.8,0.8,inhouse_NBM,True,
TRBV5-1,3.18832092365763,2.7674251917874897e-12,2.1500130439326597e-11,10,10,1.0,3.280890393565455,1.09403863246245,4.05369827559311,0.2724758973385879,0.9,0.9,MMRF_ImmuneAtlas,True,
TRBV6-6,2.22286870283159,0.0020355589404237,0.00414506592048,10,10,1.0,2.8206680062501848,0.273167395807199,5.24254681874455,1.1809452040842023,0.8,0.8,Matteo_Italy,True,
TRBV7-3,1.15431097778393,0.0227139052843407,0.0370023713272713,10,10,1.0,1.2178425435129698,0.178900637647128,2.47489135416522,0.5127468765674295,0.7,0.7,Matteo_Italy,True,
TRDV1,2.37226267437925,2.41419912158018e-13,2.2196155239501697e-12,10,10,1.0,2.39648520883073,1.05087432865495,2.73443068828868,0.4028836212876148,0.9,0.9,MMRF_ImmuneAtlas,True,
TRDV3,1.97334029451673,2.74913973498479e-05,7.62570435801351e-05,10,10,1.0,1.992471041859975,1.0863362976529,2.35860793825148,0.3211991205919973,0.9,0.9,MMRF_ImmuneAtlas,True,
TREM1,2.51018796649028,4.6370588873492504e-09,2.34461571093615e-08,10,10,1.0,2.5472805007071,0.18908683163811,3.12192441778516,0.17303912637280483,0.9,0.9,MMRF_ImmuneAtlas,True,
TREML2,1.32434519318225,0.0088141759756186,0.0157411097502226,10,9,1.0,1.39645104042342,0.945984794012415,1.70703622937422,0.07800158199605,0.8888888888888888,0.8888888888888888,DISCO_ref,True,
TRGV9,1.45261351928322,1.27135720398344e-10,7.92773337842783e-10,10,10,1.0,1.50513700736481,0.183145737816629,1.71464825483114,0.2189699128094802,0.8,0.8,inhouse_NBM,True,
TRIB1,2.0023908783896,1.69481993011696e-10,1.04376713940818e-09,10,10,1.0,2.00476857860994,0.441157080938701,2.24887516305644,0.4873701173022653,0.8,0.8,NBM_66k,True,
TRIM25,-0.346429939319908,0.0004556670025481,0.0010341280297271,10,10,1.0,-0.3390544561419115,-1.03725086764789,-0.211103231582269,0.12582077836859545,0.9,0.9,MMRF_ImmuneAtlas,True,
TRIM38,-0.336639601030402,1.56027981930394e-08,7.36751693662269e-08,10,10,1.0,-0.332832880785284,-0.412495865190551,-0.208797879015204,0.07240050268104775,0.9,0.9,MMRF_ImmuneAtlas,True,
TRIM58,2.42409118370284,1.23521691804834e-08,5.9183692957592e-08,10,10,1.0,2.4983357239532697,0.57335079056117,2.8957040361782,0.16887475340452518,0.9,0.9,MMRF_ImmuneAtlas,True,
TRIQK,1.70864344216162,9.14833416564267e-05,0.000233546846256,10,10,1.0,1.8105380257520949,1.00150224908545,2.38330108834034,0.297541956865625,1.0,1.0,NBM_66k,True,
TRPA1,-1.6607179096698,7.56662211973355e-07,2.75452521719071e-06,10,9,1.0,-1.6650553198972,-2.06123522694527,-1.4393937786341,0.04204882464519,1.0,1.0,DISCO_ref,True,
TRPC1,0.744705302613655,2.15066826844647e-05,6.07665782298723e-05,10,10,1.0,0.747796447346835,0.159581183869877,0.98836148729522,0.1125159564778998,0.8,0.8,MMRF_ImmuneAtlas,True,
TSC22D1-AS1,-1.6288822396231,3.7132216430751003e-16,5.040891777435031e-15,10,10,1.0,-1.6319858374440002,-1.84193941035886,-0.625964310357554,0.08456586730404503,0.9,0.9,MMRF_ImmuneAtlas,True,
TSHZ2,1.26720666188606,1.6203142603943e-06,5.55703831541809e-06,10,10,1.0,1.3066407155386,0.232135755425417,1.72282749248758,0.3473863949594085,0.9,0.9,MMRF_ImmuneAtlas,True,
TSHZ3,0.56694682467775,0.000198545494106,0.0004790084192411,10,10,1.0,0.6005255994940055,0.075607718255073,0.717161283848737,0.09262342328641704,0.9,0.8,GSE194122_BMMC,True,
TSPAN13,2.54658478374954,7.89282069631467e-11,5.05470200121479e-10,10,9,1.0,2.59257308570786,1.49488014292736,3.72515327381276,1.2264223579289402,1.0,0.8888888888888888,DISCO_ref,True,
TSPAN15,1.11969428964774,0.0009452009233906,0.0020335668236216,10,10,1.0,1.1239919880105749,0.798829649303501,1.71199387669726,0.14109974494881738,1.0,0.9,MMRF_ImmuneAtlas,True,
TSPAN18,1.27601472968003,3.17608614192962e-06,1.03287193124636e-05,10,10,1.0,1.282929568051925,0.867430701438826,1.62453202151637,0.1500013493496375,1.0,0.9,NBM_66k,True,
TSPAN33,1.28201450288885,2.58910032454806e-05,7.22536402134317e-05,10,10,1.0,1.324657719484655,0.237284934963875,1.76457320011381,0.07265485644420222,0.8,0.8,NBM_66k,True,
TSPAN5,0.501196596860132,8.47310084645598e-06,2.54437066316676e-05,10,10,1.0,0.5310417221978809,0.0708202962341484,1.12555360860073,0.1015046987678423,0.9,0.9,MMRF_ImmuneAtlas,True,
TSPO2,1.65552055983156,0.0095062549062132,0.0168672929973075,10,9,1.0,1.67021642786593,0.49502217863552,1.87779865756979,0.4423156649453901,0.6666666666666666,0.6666666666666666,MMRF_ImmuneAtlas,True,
TSPOAP1-AS1,0.448766397931715,0.0022520941602272,0.004539894376359,10,10,1.0,0.4397690860387025,0.108114358937058,0.665980199913911,0.28185950945812954,0.7,0.7,MMRF_ImmuneAtlas,True,
TST,2.25225587783902,1.36316517440102e-14,1.53813421085552e-13,10,10,1.0,2.26843423511128,0.656978079501509,2.78546103823179,0.13292007415517215,1.0,1.0,NBM_66k,True,
TTC28,0.85904398355218,0.019639131940527,0.0324188710595209,10,10,1.0,0.8978694256623314,0.365067589318481,1.09280510364079,0.12553341474060675,0.8,0.7,GSE194122_BMMC,True,
TTC38,0.493016366660424,4.3886016414531704e-09,2.23197857140443e-08,10,10,1.0,0.49769556523032554,0.288520354514063,0.559388337849062,0.057286921876021024,1.0,0.9,DISCO_ref,True,
TTC39C-AS1,1.0995534546151,0.0001883331256933,0.0004562177436057,10,10,1.0,1.13113889836262,0.209948459796486,1.28799797714383,0.2679379821006619,0.9,0.9,MMRF_ImmuneAtlas,True,
TTK,1.92414212039696,2.98798486120041e-06,9.79029860555484e-06,10,9,1.0,2.02244534302115,0.782536231203861,2.40165662440901,0.20991580783165986,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
TTLL3,-0.657200490108093,1.9473454581322002e-15,2.4402672772219102e-14,10,10,1.0,-0.6480028941022875,-0.90729011566371,-0.559977419276044,0.03489300990169897,1.0,1.0,GSE194122_BMMC,True,
TTTY15,6.39617857387897,1.73738201502369e-06,5.92733798711945e-06,10,10,1.0,6.394381367145155,2.21282941022361,6.99128571166514,0.27068617503782555,0.9,0.9,MMRF_ImmuneAtlas,True,
TTYH1,-1.07597656151529,0.0001904029411711,0.000460162509191,10,9,1.0,-1.12489468979728,-1.51316072797087,-0.722744925557854,0.09598579209162006,1.0,1.0,DISCO_ref,True,
TUBA1A,-0.320359546199489,0.000140149405228,0.0003460913545494,10,10,1.0,-0.308036748367437,-0.499555107327184,-0.224960571413619,0.10232062572708245,1.0,0.9,GSE120221_RAW_10x,True,
TUBA1B,0.608762758426105,1.68899569887109e-08,7.93219331370719e-08,10,10,1.0,0.635392123420361,0.180352878878873,0.761871643247564,0.12325204221340746,0.8,0.8,NBM_66k,True,
TUBA8,2.74980141039911,2.10129882400633e-12,1.66475239658739e-11,10,9,1.0,2.77189543057665,0.819583584921068,3.21468239224771,0.14733819183940033,1.0,0.8888888888888888,GSE194122_BMMC,True,
TUBB4A,0.506937795443195,0.0204782076809337,0.0336178123455283,10,10,1.0,0.501478262784616,0.039370188997277,0.944187658579214,0.21531431597849426,0.6,0.6,MMRF_ImmuneAtlas,True,
TUBG1,1.23243328679362,6.329050896309e-10,3.58233901438207e-09,10,10,1.0,1.2592012657013698,0.256660013209754,1.50165976947016,0.23102910283976752,0.9,0.9,MMRF_ImmuneAtlas,True,
TWNK,-1.01352227118385,2.11134078016171e-07,8.36990075055742e-07,10,10,1.0,-1.018548635276425,-1.92771221680928,-0.660187707232081,0.11303166049202629,0.9,0.9,DISCO_ref,True,
TXK,1.55372941988028,4.48575023862496e-19,8.99392922844304e-18,10,10,1.0,1.58296532964973,0.994556231076786,1.68340756660851,0.05060272710859004,1.0,1.0,DISCO_ref,True,
TYMS,3.09310470721209,6.47406896191032e-22,1.7856783861607702e-20,10,10,1.0,3.136267041536135,0.964811794954409,3.69006092046731,0.09413147004131783,1.0,1.0,MMRF_ImmuneAtlas,True,
TYROBP,1.73327760363122,7.68421704924164e-21,1.8375148384264502e-19,10,10,1.0,1.7732094395197349,0.827406580329633,1.89773883082563,0.048816803241569895,1.0,1.0,DISCO_ref,True,
U2AF1,1.14972473075045,9.06612621042054e-09,4.42940168087369e-08,10,10,1.0,1.227184089964805,0.133497796909201,1.36209225624123,0.10972089437052746,0.9,0.9,MMRF_ImmuneAtlas,True,
U73166.1,-1.83799712803634,4.5605245133407503e-10,2.6298688371731602e-09,10,9,1.0,-1.84507433537599,-2.36792635725606,-1.49707309986894,0.11357884412288,1.0,1.0,DISCO_ref,True,
UACA,1.5619673558188,0.0030187554017615,0.0059116348269658,10,9,1.0,1.57809305833037,0.572368806752385,1.82088422282543,0.20919584728904006,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
UBASH3B,1.53509471137176,4.0151381605633503e-19,8.0971393500161e-18,10,10,1.0,1.56543367435653,1.12654157175738,1.80442099941883,0.2501735235909024,1.0,1.0,MMRF_ImmuneAtlas,True,
UBB,0.356136245257693,9.55818945984514e-07,3.41747885145217e-06,10,10,1.0,0.36489601916610603,0.126341750649656,0.487330908611934,0.09142764700169398,0.8,0.8,DISCO_ref,True,
UBE2E2,2.46516568422999,2.60648914558969e-12,2.0371256245815697e-11,10,10,1.0,2.5227610955827897,1.27100280056237,2.96152460302354,0.44908939580578,1.0,0.9,MMRF_ImmuneAtlas,True,
UBE2T,0.868244926803444,0.0001998160195988,0.0004816560971727,10,10,1.0,0.9276911512627886,0.0368281467717405,1.54182841879512,0.17781218371664442,0.9,0.9,NBM_66k,True,
UBOX5-AS1,1.98438437778304,4.93547284811253e-05,0.0001313744453079,10,9,1.0,2.00720798484979,1.23101226593702,2.22103393329889,0.10322739112983981,0.8888888888888888,0.8888888888888888,GSE194122_BMMC,True,
UBTD1,0.987840235826554,8.59666133756601e-06,2.57850377173369e-05,10,10,1.0,1.006340767335961,0.48285669342429,1.26054107059884,0.11742586712130998,0.8,0.8,NBM_66k,True,
UHRF1,2.86943782542764,1.67661773397972e-13,1.6007707412520598e-12,10,10,1.0,2.98833125030969,2.13272065263558,3.41947817426751,0.2997309837322999,1.0,1.0,NBM_66k,True,
ULBP3,-1.35563644370132,2.00750493117549e-07,7.97095909702636e-07,10,10,1.0,-1.3606874701492502,-2.05978435218344,-0.62247220723558,0.1445612020817275,0.9,0.9,MMRF_ImmuneAtlas,True,
UNC13B,1.24866518158491,0.0313487770261195,0.0493868765902572,10,8,1.0,1.291963836905945,0.115880091230981,1.42034622755751,0.371813560889684,0.625,0.625,MMRF_ImmuneAtlas,True,
UQCRQ,0.377599400275039,2.4233675815231e-06,8.04130416863754e-06,10,10,1.0,0.3851046090623595,0.152029044017431,0.521359673126449,0.1421214239913033,0.9,0.9,MMRF_ImmuneAtlas,True,
USHBP1,3.02247288847594,5.9538807400775e-06,1.84199289602516e-05,10,10,1.0,3.06881706673129,1.72172210988759,3.35422352590569,0.194862122684325,1.0,1.0,GSE194122_BMMC,True,
USP32,0.879582573747364,1.06858650912819e-16,1.5430862803560302e-15,10,10,1.0,0.913450091730474,0.368216582648662,1.02445616671929,0.06843955989771755,1.0,0.9,GSE194122_BMMC,True,
USP9Y,-1.95574359481024,5.77446521544639e-06,1.78967224542937e-05,10,10,1.0,-1.91500880364099,-2.32186432915683,-1.76675850841954,0.08810918468042739,1.0,1.0,DISCO_ref,True,
UST,2.44761789578539,1.4688994720456e-28,7.82523778404855e-27,10,10,1.0,2.521692036475655,1.06270474643738,2.73640184836899,0.1818186064434295,1.0,1.0,GSE194122_BMMC,True,
UTP25,-0.764640099642692,1.2544685549965602e-09,6.8476906567508304e-09,10,10,1.0,-0.774337950808199,-1.22332410012751,-0.465810545467422,0.21608383072936033,0.9,0.9,DISCO_ref,True,
UTS2,0.863101279541545,0.0047165778236388,0.0088731577750375,10,10,1.0,0.8760104544679075,0.172315234951239,2.2536340843231,0.09084710043629518,0.9,0.9,MMRF_ImmuneAtlas,True,
VAC14-AS1,-1.34985528894916,1.30959936294804e-06,4.57569804225745e-06,10,9,1.0,-1.32835860587829,-1.86318475267801,-1.13946133546491,0.03469368098504,1.0,1.0,DISCO_ref,True,
VAT1,0.789860147300785,6.45323065264318e-13,5.5421237878465996e-12,10,10,1.0,0.7932809220108985,0.46531644212531,0.895626635035129,0.09367601206412646,1.0,1.0,NBM_66k,True,
VAV3,0.993233420946055,4.529965227840471e-19,9.04778112365225e-18,10,10,1.0,1.026622916256735,0.40122053851693,1.16738227801446,0.0910074213429205,1.0,1.0,GSE194122_BMMC,True,
VCAM1,1.37019701008634,2.56799494622302e-05,7.17030404641703e-05,10,10,1.0,1.4176008801824849,0.451374673550389,1.53873465565051,0.26125812506781765,0.9,0.9,MMRF_ImmuneAtlas,True,
VCAN,2.44679114636841,1.39754837797616e-07,5.68285467581101e-07,10,10,1.0,2.5017510963380953,1.53704246043248,3.07247224565277,0.47007604409339976,1.0,1.0,NBM_66k,True,
VDR,1.6776221898908,0.0001644056524833,0.0004023693269464,10,9,1.0,1.77741121204425,0.974331426261473,2.17098726272475,0.2100440378582602,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
VIRMA,-0.438545598047319,0.0006747975016593,0.0014861509827419,10,10,1.0,-0.474303895107659,-0.623007619416753,-0.205151257194945,0.1594384217391538,0.9,0.8,NBM_66k,True,
